Group 210, TypeA,   7.006, 7, 6, UTbV_AB_HV13, 230, UTbV_7AB_S2, 218, UTbV_7AB_M2,   0, UTbV_8AB_S1, 217, UTbV_8AB_M2, 284, UTbV_9AB_S1, 288, UTbV_9AB_M2, 203,    ....Vgroup updated!! , 202.781, 217.562, 288.499
Group 211, TypeA,   7.007, 7, 7, UTbV_AB_HV14, 220, UTbV_1AB_S3, 212, UTbV_1AB_M3, 216, UTbV_2AB_S2, 216
Group 212, TypeA,   7.008, 7, 8, UTbV_AB_HV15, 240, UTbV_2AB_M3, 225, UTbV_3AB_S2, 226, UTbV_3AB_M3, 225, UTbV_4AB_S3, 232, UTbV_4AB_M3, 236, UTbV_5AB_S2, 230
Group 213, TypeA,   7.009, 7, 9, UTbV_AB_HV16, 290, UTbV_5AB_M3, 223, UTbV_6AB_S2, 230, UTbV_6AB_M3, 231, UTbV_7AB_S3, 224, UTbV_7AB_M3, 229, UTbV_8AB_S2, 221, UTbV_8AB_M3, 270, UTbV_9AB_S2, 287, UTbV_9AB_M3, 222
Group 214, TypeA,   7.010, 7, 10, UTbV_AB_HV17, 240, UTbV_1AB_S4, 240, UTbV_1AB_M4, 226, UTbV_2AB_S3, 225, UTbV_2AB_M4, 237, UTbV_3AB_S3,   0, UTbV_3AB_M4, 230, UTbV_4AB_M4, 233
Group 215, TypeA,   7.011, 7, 11, UTbV_AB_HV18, 280, UTbV_5AB_S3, 224, UTbV_5AB_M4,   0, UTbV_6AB_S3, 227, UTbV_6AB_M4, 229, UTbV_7AB_M4, 237, UTbV_8AB_S3, 222, UTbV_8AB_M4, 272, UTbV_9AB_S3, 267, UTbV_9AB_M4,   0
Group 216, TypeD,   0.000, 0, 0, UTbX_AT_HV1, 210, UTbX_1AT_S1, 206
Group 217, TypeC,   0.001, 0, 1, UTbX_AT_HV2, 190, UTbX_1AT_M1, 190
Group 218, TypeB,   0.002, 0, 2, UTbX_AT_HV3, 250, UTbX_1AT_S2, 247
Group 219, TypeB,   0.003, 0, 3, UTbX_AT_HV4, 260, UTbX_2AT_M1, 255
Group 220, TypeB,   0.004, 0, 4, UTbX_AT_HV5, 270, UTbX_2AT_S1, 267
Group 221, TypeA,   0.005, 0, 5, UTbX_AT_HV6, 230, UTbX_3AT_M1, 222
Group 222, TypeA,   0.006, 0, 6, UTbX_AT_HV7, 230, UTbX_4AT_M1, 228, UTbX_5AT_M1, 227
Group 223, TypeA,   0.007, 0, 7, UTbX_AT_HV8, 240, UTbX_6AT_M1, 233, UTbX_7AT_M1, 216, UTbX_8AT_M1, 213, UTbX_9AT_M1, 215
Group 224, TypeA,   0.008, 0, 8, UTbX_AT_HV9, 230, UTbX_1AT_M2, 223, UTbX_2AT_M2, 225
Group 225, TypeA,   0.009, 0, 9, UTbX_AT_HV10, 230, UTbX_3AT_S1, 228
Group 226, TypeA,   0.010, 0, 10, UTbX_AT_HV11, 230, UTbX_3AT_M2, 229, UTbX_4AT_M2, 223, UTbX_4AT_S1, 228, UTbX_4AT_S2, 228, UTbX_5AT_S1, 229
Group 227, TypeA,   0.011, 0, 11, UTbX_AT_HV12, 230, UTbX_5AT_M2, 224, UTbX_6AT_M2, 228, UTbX_6AT_S1, 227, UTbX_7AT_S1, 229
Group 228, TypeA,   1.000, 1, 0, UTbX_AT_HV13, 230, UTbX_7AT_M2, 220, UTbX_7AT_S2, 225, UTbX_8AT_M2, 224, UTbX_8AT_S1, 220, UTbX_9AT_M2, 203, UTbX_9AT_S1, 214
Group 229, TypeA,   1.001, 1, 1, UTbX_AT_HV14, 230, UTbX_1AT_M3, 229, UTbX_1AT_S3, 219, UTbX_2AT_S2, 227
Group 230, TypeA,   1.002, 1, 2, UTbX_AT_HV15, 240, UTbX_2AT_M3, 175, UTbX_3AT_M3, 236, UTbX_3AT_S2, 232, UTbX_4AT_M3, 215, UTbX_4AT_S3, 224, UTbX_5AT_S2, 224
Group 231, TypeA,   1.003, 1, 3, UTbX_AT_HV16, 240, UTbX_5AT_M3, 226, UTbX_6AT_M3, 221, UTbX_6AT_S2, 222, UTbX_7AT_M3, 225, UTbX_7AT_S3, 285, UTbX_8AT_M3, 225, UTbX_8AT_S2, 218, UTbX_9AT_M3, 212, UTbX_9AT_S2, 226,    ....Vgroup updated!! , 211.629, 225.898, 284.811
Group 232, TypeA,   1.004, 1, 4, UTbX_AT_HV17, 250, UTbX_1AT_M4, 236, UTbX_1AT_S4, 228, UTbX_2AT_M4, 225, UTbX_2AT_S3, 295, UTbX_3AT_M4, 225, UTbX_3AT_S3, 229, UTbX_4AT_M4, 222,    ....Vgroup updated!! , 222.419, 235.764, 294.922
Group 233, TypeA,   1.005, 1, 5, UTbX_AT_HV18, 280, UTbX_5AT_M4, 235, UTbX_5AT_S3, 226, UTbX_6AT_M4, 229, UTbX_6AT_S3, 229, UTbX_7AT_M4, 233, UTbX_8AT_M4, 275, UTbX_8AT_S3, 269, UTbX_9AT_M4, 221, UTbX_9AT_S3, 216
Group 270, TypeD,   6.000, 6, 0, UTbX_AB_HV1, 200, UTbX_1AB_S1, 193
Group 271, TypeC,   6.001, 6, 1, UTbX_AB_HV2, 190, UTbX_1AB_M1, 185
Group 272, TypeB,   6.002, 6, 2, UTbX_AB_HV3, 250, UTbX_1AB_S2, 245
Group 273, TypeB,   6.003, 6, 3, UTbX_AB_HV4, 260, UTbX_2AB_M1, 258
Group 274, TypeB,   6.004, 6, 4, UTbX_AB_HV5, 270, UTbX_2AB_S1, 266
Group 275, TypeA,   6.005, 6, 5, UTbX_AB_HV6, 230, UTbX_3AB_M1, 224
Group 276, TypeA,   6.006, 6, 6, UTbX_AB_HV7, 230, UTbX_4AB_M1, 225, UTbX_5AB_M1, 221
Group 277, TypeA,   6.007, 6, 7, UTbX_AB_HV8, 230, UTbX_6AB_M1, 224, UTbX_7AB_M1, 196, UTbX_8AB_M1, 192, UTbX_9AB_M1, 217
Group 278, TypeA,   6.008, 6, 8, UTbX_AB_HV9, 220, UTbX_1AB_M2, 218, UTbX_2AB_M2, 207
Group 279, TypeA,   6.009, 6, 9, UTbX_AB_HV10, 240, UTbX_3AB_S1, 233
Group 280, TypeA,   6.010, 6, 10, UTbX_AB_HV11, 280, UTbX_3AB_M2, 219, UTbX_4AB_S2, 215, UTbX_4AB_S1, 223, UTbX_4AB_M2, 271, UTbX_5AB_S1, 227
Group 281, TypeA,   6.011, 6, 11, UTbX_AB_HV12, 240, UTbX_5AB_M2, 228, UTbX_6AB_S1, 232, UTbX_6AB_M2, 223, UTbX_7AB_S1, 222
Group 282, TypeA,   7.000, 7, 0, UTbX_AB_HV13, 230, UTbX_7AB_S2, 214, UTbX_7AB_M2, 221, UTbX_8AB_S1, 205, UTbX_8AB_M2, 210, UTbX_9AB_S1, 213, UTbX_9AB_M2,   0
Group 283, TypeA,   7.001, 7, 1, UTbX_AB_HV14, 240, UTbX_1AB_S3, 233, UTbX_1AB_M3, 236, UTbX_2AB_S2, 233
Group 284, TypeA,   7.002, 7, 2, UTbX_AB_HV15, 240, UTbX_2AB_M3, 331, UTbX_3AB_S2, 220, UTbX_3AB_M3, 218, UTbX_4AB_S3, 225, UTbX_4AB_M3, 223, UTbX_5AB_S2, 222,    ....Vgroup updated!! , 217.659, 225.485, 330.979
Group 285, TypeA,   7.003, 7, 3, UTbX_AB_HV16, 250, UTbX_5AB_M3, 228, UTbX_6AB_S2, 229, UTbX_6AB_M3, 245, UTbX_7AB_S3, 211, UTbX_7AB_M3, 230, UTbX_8AB_S2, 220, UTbX_8AB_M3, 216, UTbX_9AB_S2, 231, UTbX_9AB_M3, 214
Group 286, TypeA,   7.004, 7, 4, UTbX_AB_HV17, 250, UTbX_1AB_S4, 226, UTbX_1AB_M4, 223, UTbX_2AB_S3, 211, UTbX_2AB_M4, 370, UTbX_3AB_S3, 235, UTbX_3AB_M4, 225, UTbX_4AB_M4, 228,    ....Vgroup updated!! , 211.249, 235.134, 370.19
Group 287, TypeA,   7.005, 7, 5, UTbX_AB_HV18, 300, UTbX_5AB_S3, 228, UTbX_5AB_M4, 326, UTbX_6AB_S3, 225, UTbX_6AB_M4,   0, UTbX_7AB_M4, 281, UTbX_8AB_S3, 275, UTbX_8AB_M4, 275, UTbX_9AB_S3, 217, UTbX_9AB_M4, 222,    ....Vgroup updated!! , 217.29, 280.67, 326.381
