chip_name,chipID,UTID,layer,stave,side,tb,module,face,asic,hybrid,asic_device,dcb_device,sol40_device,sol40_name,gbtx_device,tell40_device,tell40_link,pcie40_name,flavour,source_id,maraton_alias,maraton_rcm,maraton_channel,lvr_device,lvr_channel,caen_crate,caen_channel,hv_partition,sensor_polarity,chipRID,fstripR,mstripR,lstripR,Rchip,xflip,ym,xm,xc,salt,OLDsalt,OLDchipID,dpChip_mapping_ut,ASIC_index_mut,dpGBTx_mut,GBTx_frames_mut,TELL40_mut,Flavour_mut,TELL4_ link_mut,PCIe40_link_mut,Block_mut,lane,ASIC_mut,ASIC_ID_mut,Tell40_incon
UTbV_2AB_S1E.Chip0,3188,5786112,2,1,1,0,2,0,0,UTbV_2AB_S1E,UTbV_2AB_S1E.Chip0,UTb_AB1_DCB5,UTSOL40:utsol40_04/Link05,UTSOL014,UTb_AB1_DCB5.DataGbt_5,uatell40_072_1,1,UATEL072,4x3,0x2C56,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P4_LVR21_1V2,6,uacaen01,08.004,5,1,587,75136,75200,75263,206.728,-1,-1.5,1.5,1.4375,1,1,3184,UTbV_2AB_S1E.Chip0,4,UTb_AB1_DCB5.DataGbt_5,0-1-2,uatell40_072_1,4x3,1,13,4,1,0,4,0
UTbV_2AB_S1E.Chip1,3189,5786240,2,1,1,0,2,0,1,UTbV_2AB_S1E,UTbV_2AB_S1E.Chip1,UTb_AB1_DCB5,UTSOL40:utsol40_04/Link05,UTSOL014,UTb_AB1_DCB5.DataGbt_5,uatell40_072_1,1,UATEL072,4x3,0x2C56,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P4_LVR21_1V2,6,uacaen01,08.004,5,1,573,73344,73408,73471,199.073,-1,-1.5,1.5,1.3125,1,1,3185,UTbV_2AB_S1E.Chip1,5,UTb_AB1_DCB5.DataGbt_5,3/4/2005,uatell40_072_1,4x3,1,13,5,1,1,5,0
UTbV_2AB_S1E.Chip2,3190,5786368,2,1,1,0,2,0,2,UTbV_2AB_S1E,UTbV_2AB_S1E.Chip2,UTb_AB1_DCB5,UTSOL40:utsol40_04/Link05,UTSOL014,UTb_AB1_DCB5.DataGbt_5,uatell40_072_1,1,UATEL072,4x3,0x2C56,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P4_LVR21_1V2,6,uacaen01,08.004,5,1,553,70784,70848,70911,191.86,-1,-1.5,1.5,1.1875,1,1,3186,UTbV_2AB_S1E.Chip2,6,UTb_AB1_DCB5.DataGbt_5,6/7/2008,uatell40_072_1,4x3,1,13,6,1,2,6,0
UTbV_2AB_S1E.Chip3,3191,5786496,2,1,1,0,2,0,3,UTbV_2AB_S1E,UTbV_2AB_S1E.Chip3,UTb_AB1_DCB5,UTSOL40:utsol40_04/Link05,UTSOL014,UTb_AB1_DCB5.DataGbt_5,uatell40_072_1,1,UATEL072,4x3,0x2C56,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P4_LVR21_1V2,6,uacaen01,08.004,5,1,525,67200,67264,67327,185.141,-1,-1.5,1.5,1.0625,1,1,3187,UTbV_2AB_S1E.Chip3,7,UTb_AB1_DCB5.DataGbt_5,9/10/2011,uatell40_072_1,4x3,1,13,7,1,3,7,0
UTbV_2AT_M1W.Chip0,3192,5787648,2,1,1,1,4,0,0,UTbV_2AT_M1W,UTbV_2AT_M1W.Chip0,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_2,uatell40_082_1,0,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,1,uacaen01,02.003,4,1,241,30848,30912,30975,106.003,1,0.5,1.5,1.0625,1,1,3196,UTbV_2AT_M1W.Chip0,0,UTb_AT1_DCB6.DataGbt_2,2-3-4-5-6,uatell40_082_1,2x5,0,4,0,0,0,0,0
UTbV_2AT_M1W.Chip1,3193,5787776,2,1,1,1,4,0,1,UTbV_2AT_M1W,UTbV_2AT_M1W.Chip1,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_2,uatell40_082_1,0,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,1,uacaen01,02.003,4,1,271,34688,34752,34815,117.35,1,0.5,1.5,1.1875,1,1,3197,UTbV_2AT_M1W.Chip1,1,UTb_AT1_DCB6.DataGbt_2,7-8-9-10-11,uatell40_082_1,2x5,0,4,1,0,1,1,0
UTbV_2AT_M1W.Chip2,3194,5787904,2,1,1,1,4,0,2,UTbV_2AT_M1W,UTbV_2AT_M1W.Chip2,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_3,uatell40_082_1,1,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,1,uacaen01,02.003,4,1,289,36992,37056,37119,128.809,1,0.5,1.5,1.3125,1,1,3198,UTbV_2AT_M1W.Chip2,2,UTb_AT1_DCB6.DataGbt_3,2-3-4-5-6,uatell40_082_1,2x5,1,5,2,1,0,2,0
UTbV_2AT_M1W.Chip3,3195,5788032,2,1,1,1,4,0,3,UTbV_2AT_M1W,UTbV_2AT_M1W.Chip3,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_3,uatell40_082_1,1,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,1,uacaen01,02.003,4,1,305,39040,39104,39167,140.354,1,0.5,1.5,1.4375,1,1,3199,UTbV_2AT_M1W.Chip3,3,UTb_AT1_DCB6.DataGbt_3,7-8-9-10-11,uatell40_082_1,2x5,1,5,3,1,1,3,0
UTbV_2AT_M1E.Chip0,3196,5788160,2,1,1,1,4,0,0,UTbV_2AT_M1E,UTbV_2AT_M1E.Chip0,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_4,uatell40_082_1,2,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,2,uacaen01,02.003,4,1,385,49280,49344,49407,152.04,1,0.5,1.5,1.5625,1,1,3192,UTbV_2AT_M1E.Chip0,4,UTb_AT1_DCB6.DataGbt_4,2-3-4-5-6,uatell40_082_1,2x5,2,6,4,2,0,4,0
UTbV_2AT_M1E.Chip1,3197,5788288,2,1,1,1,4,0,1,UTbV_2AT_M1E,UTbV_2AT_M1E.Chip1,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_4,uatell40_082_1,2,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,2,uacaen01,02.003,4,1,449,57472,57536,57599,163.702,1,0.5,1.5,1.6875,1,1,3193,UTbV_2AT_M1E.Chip1,5,UTb_AT1_DCB6.DataGbt_4,7-8-9-10-11,uatell40_082_1,2x5,2,6,5,2,1,5,0
UTbV_2AT_M1E.Chip2,3198,5788416,2,1,1,1,4,0,2,UTbV_2AT_M1E,UTbV_2AT_M1E.Chip2,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_5,uatell40_082_1,3,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,2,uacaen01,02.003,4,1,493,63104,63168,63231,175.405,1,0.5,1.5,1.8125,1,1,3194,UTbV_2AT_M1E.Chip2,6,UTb_AT1_DCB6.DataGbt_5,2-3-4-5-6,uatell40_082_1,2x5,3,7,6,3,0,6,0
UTbV_2AT_M1E.Chip3,3199,5788544,2,1,1,1,4,0,3,UTbV_2AT_M1E,UTbV_2AT_M1E.Chip3,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_5,uatell40_082_1,3,UATEL082,2x5,0x2C60,MARATON_MAG_AT_8_1V2,uamatn01,AT1/U6,UTb_AT1P2_LVR23_1V2,2,uacaen01,02.003,4,1,529,67712,67776,67839,187.142,1,0.5,1.5,1.9375,1,1,3195,UTbV_2AT_M1E.Chip3,7,UTb_AT1_DCB6.DataGbt_5,7-8-9-10-11,uatell40_082_1,2x5,3,7,7,3,1,7,0
UTbV_2AT_M2.Chip0,3200,5788672,2,1,1,1,5,0,0,UTbV_2AT_M2,UTbV_2AT_M2.Chip0,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_1,uatell40_063_1,2,UATEL063,4x3,0x2C64,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,3,uacaen01,02.008,9,-1,734,93952,94016,94079,250.218,1,2.5,1.5,1.125,1,1,3200,UTbV_2AT_M2.Chip0,4,UTb_AT1_DCB6.DataGbt_1,0-1-2,uatell40_063_1,4x3,2,14,8,2,0,0,0
UTbV_2AT_M2.Chip1,3201,5788800,2,1,1,1,5,0,1,UTbV_2AT_M2,UTbV_2AT_M2.Chip1,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_1,uatell40_063_1,2,UATEL063,4x3,0x2C64,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,3,uacaen01,02.008,9,-1,777,99456,99520,99583,261.266,1,2.5,1.5,1.375,1,1,3201,UTbV_2AT_M2.Chip1,5,UTb_AT1_DCB6.DataGbt_1,3/4/2005,uatell40_063_1,4x3,2,14,9,2,1,1,0
UTbV_2AT_M2.Chip2,3202,5788928,2,1,1,1,5,0,2,UTbV_2AT_M2,UTbV_2AT_M2.Chip2,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_1,uatell40_063_1,2,UATEL063,4x3,0x2C64,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,3,uacaen01,02.008,9,-1,809,103552,103616,103679,273.976,1,2.5,1.5,1.625,1,1,3202,UTbV_2AT_M2.Chip2,6,UTb_AT1_DCB6.DataGbt_1,6/7/2008,uatell40_063_1,4x3,2,14,10,2,2,2,0
UTbV_2AT_M2.Chip3,3203,5789056,2,1,1,1,5,0,3,UTbV_2AT_M2,UTbV_2AT_M2.Chip3,UTb_AT1_DCB6,UTSOL40:utsol40_02/Link18,UTSOL012,UTb_AT1_DCB6.DataGbt_1,uatell40_063_1,2,UATEL063,4x3,0x2C64,MARATON_MAG_AT_7_1V2,uamatn03,AT3/U7,UTb_AT1P7_LVR18_1V2,3,uacaen01,02.008,9,-1,851,108928,108992,109055,288.129,1,2.5,1.5,1.875,1,1,3203,UTbV_2AT_M2.Chip3,7,UTb_AT1_DCB6.DataGbt_1,9/10/2011,uatell40_063_1,4x3,2,14,11,2,3,3,0
UTbV_2AT_M3.Chip0,3204,5789696,2,1,1,1,6,0,0,UTbV_2AT_M3,UTbV_2AT_M3.Chip0,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_2,uatell40_063_1,4,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,2,uacaen01,01.008,15,-1,1383,177024,177088,177151,431.104,1,4.5,1.5,1.125,0,0,3204,UTbV_2AT_M3.Chip0,0,UTb_AT1_DCB7.DataGbt_2,0-1-2,uatell40_063_1,4x3,4,16,16,4,0,0,0
UTbV_2AT_M3.Chip1,3205,5789824,2,1,1,1,6,0,1,UTbV_2AT_M3,UTbV_2AT_M3.Chip1,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_2,uatell40_063_1,4,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,2,uacaen01,01.008,15,-1,1435,183680,183744,183807,437.61,1,4.5,1.5,1.375,0,0,3205,UTbV_2AT_M3.Chip1,1,UTb_AT1_DCB7.DataGbt_2,3/4/2005,uatell40_063_1,4x3,4,16,17,4,1,1,0
UTbV_2AT_M3.Chip2,3206,5789952,2,1,1,1,6,0,2,UTbV_2AT_M3,UTbV_2AT_M3.Chip2,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_2,uatell40_063_1,4,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,2,uacaen01,01.008,15,-1,1497,191616,191680,191743,445.317,1,4.5,1.5,1.625,0,0,3206,UTbV_2AT_M3.Chip2,2,UTb_AT1_DCB7.DataGbt_2,6/7/2008,uatell40_063_1,4x3,4,16,18,4,2,2,0
UTbV_2AT_M3.Chip3,3207,5790080,2,1,1,1,6,0,3,UTbV_2AT_M3,UTbV_2AT_M3.Chip3,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_2,uatell40_063_1,4,UATEL063,4x3,0x2C64,MARATON_MAG_AT_6_1V2,uamatn03,AT3/U1,UTb_AT2P7_LVR15_1V2,2,uacaen01,01.008,15,-1,1535,196480,196544,196607,454.162,1,4.5,1.5,1.875,0,0,3207,UTbV_2AT_M3.Chip3,3,UTb_AT1_DCB7.DataGbt_2,9/10/2011,uatell40_063_1,4x3,4,16,19,4,3,3,0
UTbV_2AT_M4.Chip0,3208,5790720,2,1,1,1,7,0,0,UTbV_2AT_M4,UTbV_2AT_M4.Chip0,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_3,uatell40_062_1,5,UATEL062,4x3,0x2C63,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,2,uacaen01,01.010,17,-1,2461,315008,315072,315135,618.227,1,6.5,1.5,1.125,0,0,3208,UTbV_2AT_M4.Chip0,0,UTb_AT1_DCB7.DataGbt_3,0-1-2,uatell40_062_1,4x3,5,17,20,5,0,0,0
UTbV_2AT_M4.Chip1,3209,5790848,2,1,1,1,7,0,1,UTbV_2AT_M4,UTbV_2AT_M4.Chip1,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_3,uatell40_062_1,5,UATEL062,4x3,0x2C63,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,2,uacaen01,01.010,17,-1,2505,320640,320704,320767,622.781,1,6.5,1.5,1.375,0,0,3209,UTbV_2AT_M4.Chip1,1,UTb_AT1_DCB7.DataGbt_3,3/4/2005,uatell40_062_1,4x3,5,17,21,5,1,1,0
UTbV_2AT_M4.Chip2,3210,5790976,2,1,1,1,7,0,2,UTbV_2AT_M4,UTbV_2AT_M4.Chip2,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_3,uatell40_062_1,5,UATEL062,4x3,0x2C63,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,2,uacaen01,01.010,17,-1,2560,327680,327744,327807,628.221,1,6.5,1.5,1.625,0,0,3210,UTbV_2AT_M4.Chip2,2,UTb_AT1_DCB7.DataGbt_3,6/7/2008,uatell40_062_1,4x3,5,17,22,5,2,2,0
UTbV_2AT_M4.Chip3,3211,5791104,2,1,1,1,7,0,3,UTbV_2AT_M4,UTbV_2AT_M4.Chip3,UTb_AT1_DCB7,UTSOL40:utsol40_02/Link19,UTSOL012,UTb_AT1_DCB7.DataGbt_3,uatell40_062_1,5,UATEL062,4x3,0x2C63,MARATON_MAG_AT_5_1V2,uamatn03,AT3/U0,UTb_AT2P2_LVR13_1V2,2,uacaen01,01.010,17,-1,2621,335488,335552,335615,634.522,1,6.5,1.5,1.875,0,0,3211,UTbV_2AT_M4.Chip3,3,UTb_AT1_DCB7.DataGbt_3,9/10/2011,uatell40_062_1,4x3,5,17,23,5,3,3,0
UTbV_2AB_M4.Chip0,3212,5791744,2,1,1,0,0,1,0,UTbV_2AB_M4,UTbV_2AB_M4.Chip0,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_3,uatell40_071_1,5,UATEL071,4x3,0x2C55,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,2,uacaen01,07.010,17,-1,2691,344448,344512,344575,642.678,1,-6.5,1.5,1.125,0,0,3212,UTbV_2AB_M4.Chip0,0,UTb_AB1_DCB9.DataGbt_3,0-1-2,uatell40_071_1,4x3,5,17,20,5,0,0,0
UTbV_2AB_M4.Chip1,3213,5791872,2,1,1,0,0,1,1,UTbV_2AB_M4,UTbV_2AB_M4.Chip1,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_3,uatell40_071_1,5,UATEL071,4x3,0x2C55,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,2,uacaen01,07.010,17,-1,2711,347008,347072,347135,647.061,1,-6.5,1.5,1.375,0,0,3213,UTbV_2AB_M4.Chip1,1,UTb_AB1_DCB9.DataGbt_3,3/4/2005,uatell40_071_1,4x3,5,17,21,5,1,1,0
UTbV_2AB_M4.Chip2,3214,5792000,2,1,1,0,0,1,2,UTbV_2AB_M4,UTbV_2AB_M4.Chip2,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_3,uatell40_071_1,5,UATEL071,4x3,0x2C55,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,2,uacaen01,07.010,17,-1,2737,350336,350400,350463,652.298,1,-6.5,1.5,1.625,0,0,3214,UTbV_2AB_M4.Chip2,2,UTb_AB1_DCB9.DataGbt_3,6/7/2008,uatell40_071_1,4x3,5,17,22,5,2,2,0
UTbV_2AB_M4.Chip3,3215,5792128,2,1,1,0,0,1,3,UTbV_2AB_M4,UTbV_2AB_M4.Chip3,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_3,uatell40_071_1,5,UATEL071,4x3,0x2C55,MARATON_MAG_AB_5_1V2,uamatn05,AB2/U1,UTb_AB2P2_LVR13_1V2,2,uacaen01,07.010,17,-1,2802,358656,358720,358783,658.368,1,-6.5,1.5,1.875,0,0,3215,UTbV_2AB_M4.Chip3,3,UTb_AB1_DCB9.DataGbt_3,9/10/2011,uatell40_071_1,4x3,5,17,23,5,3,3,0
UTbV_2AB_M3.Chip0,3216,5792768,2,1,1,0,1,1,0,UTbV_2AB_M3,UTbV_2AB_M3.Chip0,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_2,uatell40_072_1,4,UATEL072,4x3,0x2C56,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,2,uacaen01,07.008,15,-1,1543,197504,197568,197631,455.189,1,-4.5,1.5,1.125,0,0,3216,UTbV_2AB_M3.Chip0,0,UTb_AB1_DCB9.DataGbt_2,0-1-2,uatell40_072_1,4x3,4,16,16,4,0,0,0
UTbV_2AB_M3.Chip1,3217,5792896,2,1,1,0,1,1,1,UTbV_2AB_M3,UTbV_2AB_M3.Chip1,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_2,uatell40_072_1,4,UATEL072,4x3,0x2C56,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,2,uacaen01,07.008,15,-1,1568,200704,200768,200831,461.355,1,-4.5,1.5,1.375,0,0,3217,UTbV_2AB_M3.Chip1,1,UTb_AB1_DCB9.DataGbt_2,3/4/2005,uatell40_072_1,4x3,4,16,17,4,1,1,0
UTbV_2AB_M3.Chip2,3218,5793024,2,1,1,0,1,1,2,UTbV_2AB_M3,UTbV_2AB_M3.Chip2,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_2,uatell40_072_1,4,UATEL072,4x3,0x2C56,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,2,uacaen01,07.008,15,-1,1617,206976,207040,207103,468.672,1,-4.5,1.5,1.625,0,0,3218,UTbV_2AB_M3.Chip2,2,UTb_AB1_DCB9.DataGbt_2,6/7/2008,uatell40_072_1,4x3,4,16,18,4,2,2,0
UTbV_2AB_M3.Chip3,3219,5793152,2,1,1,0,1,1,3,UTbV_2AB_M3,UTbV_2AB_M3.Chip3,UTb_AB1_DCB9,UTSOL40:utsol40_04/Link09,UTSOL014,UTb_AB1_DCB9.DataGbt_2,uatell40_072_1,4,UATEL072,4x3,0x2C56,MARATON_MAG_AB_6_1V2,uamatn04,AB1/U5,UTb_AB2P7_LVR15_1V2,2,uacaen01,07.008,15,-1,1645,210560,210624,210687,477.084,1,-4.5,1.5,1.875,0,0,3219,UTbV_2AB_M3.Chip3,3,UTb_AB1_DCB9.DataGbt_2,9/10/2011,uatell40_072_1,4x3,4,16,19,4,3,3,0
UTbV_2AB_M2.Chip0,3220,5793792,2,1,1,0,2,1,0,UTbV_2AB_M2,UTbV_2AB_M2.Chip0,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_1,uatell40_072_1,2,UATEL072,4x3,0x2C56,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,3,uacaen01,08.008,9,-1,805,103040,103104,103167,272.893,1,-2.5,1.5,1.125,1,1,3220,UTbV_2AB_M2.Chip0,4,UTb_AB1_DCB8.DataGbt_1,0-1-2,uatell40_072_1,4x3,2,14,8,2,0,0,0
UTbV_2AB_M2.Chip1,3221,5793920,2,1,1,0,2,1,1,UTbV_2AB_M2,UTbV_2AB_M2.Chip1,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_1,uatell40_072_1,2,UATEL072,4x3,0x2C56,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,3,uacaen01,08.008,9,-1,837,107136,107200,107263,283.058,1,-2.5,1.5,1.375,1,1,3221,UTbV_2AB_M2.Chip1,5,UTb_AB1_DCB8.DataGbt_1,3/4/2005,uatell40_072_1,4x3,2,14,9,2,1,1,0
UTbV_2AB_M2.Chip2,3222,5794048,2,1,1,0,2,1,2,UTbV_2AB_M2,UTbV_2AB_M2.Chip2,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_1,uatell40_072_1,2,UATEL072,4x3,0x2C56,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,3,uacaen01,08.008,9,-1,861,110208,110272,110335,294.83,1,-2.5,1.5,1.625,1,1,3222,UTbV_2AB_M2.Chip2,6,UTb_AB1_DCB8.DataGbt_1,6/7/2008,uatell40_072_1,4x3,2,14,10,2,2,2,0
UTbV_2AB_M2.Chip3,3223,5794176,2,1,1,0,2,1,3,UTbV_2AB_M2,UTbV_2AB_M2.Chip3,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_1,uatell40_072_1,2,UATEL072,4x3,0x2C56,MARATON_MAG_AB_7_1V2,uamatn04,AB1/U4,UTb_AB1P7_LVR18_1V2,3,uacaen01,08.008,9,-1,901,115328,115392,115455,308.027,1,-2.5,1.5,1.875,1,1,3223,UTbV_2AB_M2.Chip3,7,UTb_AB1_DCB8.DataGbt_1,9/10/2011,uatell40_072_1,4x3,2,14,11,2,3,3,0
UTbV_2AB_M1W.Chip0,3224,5794816,2,1,1,0,3,1,0,UTbV_2AB_M1W,UTbV_2AB_M1W.Chip0,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_2,uatell40_091_1,0,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,1,uacaen01,08.003,4,1,269,34432,34496,34559,116.669,1,-0.5,1.5,1.0625,1,1,3228,UTbV_2AB_M1W.Chip0,0,UTb_AB1_DCB8.DataGbt_2,2-3-4-5-6,uatell40_091_1,2x5,0,4,0,0,0,0,0
UTbV_2AB_M1W.Chip1,3225,5794944,2,1,1,0,3,1,1,UTbV_2AB_M1W,UTbV_2AB_M1W.Chip1,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_2,uatell40_091_1,0,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,1,uacaen01,08.003,4,1,285,36480,36544,36607,127.065,1,-0.5,1.5,1.1875,1,1,3229,UTbV_2AB_M1W.Chip1,1,UTb_AB1_DCB8.DataGbt_2,7-8-9-10-11,uatell40_091_1,2x5,0,4,1,0,1,1,0
UTbV_2AB_M1W.Chip2,3226,5795072,2,1,1,0,3,1,2,UTbV_2AB_M1W,UTbV_2AB_M1W.Chip2,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_3,uatell40_091_1,1,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,1,uacaen01,08.003,4,1,301,38528,38592,38655,137.717,1,-0.5,1.5,1.3125,1,1,3230,UTbV_2AB_M1W.Chip2,2,UTb_AB1_DCB8.DataGbt_3,2-3-4-5-6,uatell40_091_1,2x5,1,5,2,1,0,2,0
UTbV_2AB_M1W.Chip3,3227,5795200,2,1,1,0,3,1,3,UTbV_2AB_M1W,UTbV_2AB_M1W.Chip3,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_3,uatell40_091_1,1,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,1,uacaen01,08.003,4,1,365,46720,46784,46847,148.57,1,-0.5,1.5,1.4375,1,1,3231,UTbV_2AB_M1W.Chip3,3,UTb_AB1_DCB8.DataGbt_3,7-8-9-10-11,uatell40_091_1,2x5,1,5,3,1,1,3,0
UTbV_2AB_M1E.Chip0,3228,5795328,2,1,1,0,3,1,0,UTbV_2AB_M1E,UTbV_2AB_M1E.Chip0,UTb_AB1_DCB8,UTSOL40:utsol40_04/Link08,UTSOL014,UTb_AB1_DCB8.DataGbt_4,uatell40_091_1,2,UATEL091,2x5,0x2C52,MARATON_MAG_AB_8_1V2,uamatn05,AB2/U2,UTb_AB1P2_LVR23_1V2,2,uacaen01,08.003,4,1,429,54912,54976,55039,159.655,1,-0.5,1.5,1.5625,1,1,3224,UTbV_2AB_M1E.Chip0,4,UTb_AB1_DCB8.DataGbt_4,2-3-4-5-6,uatell40_091_1,2x5,2,6,4,2,0,4,0
